FILE, LABEL
./home/gdata/narayana/Lakshmi/Data/M14/B3_UW40/M14_B3_UW40_M5.wav, without
./home/gdata/narayana/Lakshmi/Data/M14/B3_UW40/M14_B3_UW40_M7.wav, without
./home/gdata/narayana/Lakshmi/Data/M14/B3_UW40/M14_B3_UW40_M2.wav, without
./home/gdata/narayana/Lakshmi/Data/M14/B3_UW40/M14_B3_UW40_M4.wav, without
./home/gdata/narayana/Lakshmi/Data/M14/B1_UW86/M14_B1_UW86_M5.wav, cup
./home/gdata/narayana/Lakshmi/Data/M14/B1_UW86/M14_B1_UW86_M7.wav, cup
./home/gdata/narayana/Lakshmi/Data/M14/B1_UW86/M14_B1_UW86_M3.wav, cup
./home/gdata/narayana/Lakshmi/Data/M14/B1_UW86/M14_B1_UW86_M4.wav, cup
./home/gdata/narayana/Lakshmi/Data/M14/B1_UW86/M14_B1_UW86_M2.wav, cup
./home/gdata/narayana/Lakshmi/Data/M14/B1_UW86/M14_B1_UW86_M8.wav, cup
./home/gdata/narayana/Lakshmi/Data/M14/B3_UW73/M14_B3_UW73_M5.wav, inexhaustible
./home/gdata/narayana/Lakshmi/Data/M14/B3_UW73/M14_B3_UW73_M6.wav, inexhaustible
./home/gdata/narayana/Lakshmi/Data/M14/B3_UW73/M14_B3_UW73_M3.wav, inexhaustible
./home/gdata/narayana/Lakshmi/Data/M14/B3_UW73/M14_B3_UW73_M4.wav, inexhaustible
./home/gdata/narayana/Lakshmi/Data/M14/B3_UW73/M14_B3_UW73_M8.wav, inexhaustible
./home/gdata/narayana/Lakshmi/Data/M14/CW42/M14_B3_CW42_M7.wav, an
./home/gdata/narayana/Lakshmi/Data/M14/CW42/M14_B1_CW42_M2.wav, an
./home/gdata/narayana/Lakshmi/Data/M14/CW42/M14_B1_CW42_M6.wav, an
./home/gdata/narayana/Lakshmi/Data/M14/CW42/M14_B2_CW42_M8.wav, an
./home/gdata/narayana/Lakshmi/Data/M14/CW42/M14_B2_CW42_M3.wav, an
./home/gdata/narayana/Lakshmi/Data/M14/CW42/M14_B3_CW42_M8.wav, an
./home/gdata/narayana/Lakshmi/Data/M14/CW42/M14_B2_CW42_M2.wav, an
./home/gdata/narayana/Lakshmi/Data/M14/CW42/M14_B1_CW42_M3.wav, an
./home/gdata/narayana/Lakshmi/Data/M14/CW42/M14_B2_CW42_M7.wav, an
./home/gdata/narayana/Lakshmi/Data/M14/CW42/M14_B2_CW42_M5.wav, an
./home/gdata/narayana/Lakshmi/Data/M14/CW42/M14_B3_CW42_M2.wav, an
./home/gdata/narayana/Lakshmi/Data/M14/CW42/M14_B1_CW42_M4.wav, an
./home/gdata/narayana/Lakshmi/Data/M14/CW42/M14_B1_CW42_M5.wav, an
./home/gdata/narayana/Lakshmi/Data/M14/CW42/M14_B3_CW42_M6.wav, an
./home/gdata/narayana/Lakshmi/Data/M14/CW12/M14_B1_CW12_M5.wav, was
./home/gdata/narayana/Lakshmi/Data/M14/CW12/M14_B1_CW12_M4.wav, was
./home/gdata/narayana/Lakshmi/Data/M14/CW12/M14_B2_CW12_M4.wav, was
./home/gdata/narayana/Lakshmi/Data/M14/CW12/M14_B2_CW12_M8.wav, was
./home/gdata/narayana/Lakshmi/Data/M14/CW12/M14_B1_CW12_M6.wav, was
./home/gdata/narayana/Lakshmi/Data/M14/CW12/M14_B2_CW12_M7.wav, was
./home/gdata/narayana/Lakshmi/Data/M14/CW12/M14_B3_CW12_M3.wav, was
./home/gdata/narayana/Lakshmi/Data/M14/CW12/M14_B1_CW12_M2.wav, was
./home/gdata/narayana/Lakshmi/Data/M14/CW12/M14_B3_CW12_M5.wav, was
./home/gdata/narayana/Lakshmi/Data/M14/CW12/M14_B3_CW12_M7.wav, was
./home/gdata/narayana/Lakshmi/Data/M14/CW12/M14_B3_CW12_M8.wav, was
./home/gdata/narayana/Lakshmi/Data/M14/CW12/M14_B3_CW12_M2.wav, was
./home/gdata/narayana/Lakshmi/Data/M14/CW12/M14_B2_CW12_M3.wav, was
./home/gdata/narayana/Lakshmi/Data/M14/CW12/M14_B1_CW12_M8.wav, was
./home/gdata/narayana/Lakshmi/Data/M14/B2_UW57/M14_B2_UW57_M3.wav, boulevard
./home/gdata/narayana/Lakshmi/Data/M14/B2_UW57/M14_B2_UW57_M8.wav, boulevard
./home/gdata/narayana/Lakshmi/Data/M14/B2_UW57/M14_B2_UW57_M4.wav, boulevard
./home/gdata/narayana/Lakshmi/Data/M14/B2_UW57/M14_B2_UW57_M5.wav, boulevard
./home/gdata/narayana/Lakshmi/Data/M14/B1_UW45/M14_B1_UW45_M3.wav, legislature
./home/gdata/narayana/Lakshmi/Data/M14/B1_UW45/M14_B1_UW45_M5.wav, legislature
./home/gdata/narayana/Lakshmi/Data/M14/B1_UW45/M14_B1_UW45_M6.wav, legislature
./home/gdata/narayana/Lakshmi/Data/M14/B1_UW45/M14_B1_UW45_M2.wav, legislature
./home/gdata/narayana/Lakshmi/Data/M14/B1_UW45/M14_B1_UW45_M4.wav, legislature
./home/gdata/narayana/Lakshmi/Data/M14/B1_UW11/M14_B1_UW11_M6.wav, gentlewoman
./home/gdata/narayana/Lakshmi/Data/M14/B1_UW11/M14_B1_UW11_M3.wav, gentlewoman
./home/gdata/narayana/Lakshmi/Data/M14/B1_UW11/M14_B1_UW11_M5.wav, gentlewoman
./home/gdata/narayana/Lakshmi/Data/M14/B1_UW11/M14_B1_UW11_M4.wav, gentlewoman
./home/gdata/narayana/Lakshmi/Data/M14/B2_UW19/M14_B2_UW19_M3.wav, adhesion
./home/gdata/narayana/Lakshmi/Data/M14/B2_UW19/M14_B2_UW19_M4.wav, adhesion
./home/gdata/narayana/Lakshmi/Data/M14/B2_UW19/M14_B2_UW19_M8.wav, adhesion
./home/gdata/narayana/Lakshmi/Data/M14/B2_UW19/M14_B2_UW19_M2.wav, adhesion
./home/gdata/narayana/Lakshmi/Data/M14/CW74/M14_B2_CW74_M3.wav, number
./home/gdata/narayana/Lakshmi/Data/M14/CW74/M14_B2_CW74_M6.wav, number
./home/gdata/narayana/Lakshmi/Data/M14/CW74/M14_B1_CW74_M3.wav, number
./home/gdata/narayana/Lakshmi/Data/M14/CW74/M14_B2_CW74_M4.wav, number
./home/gdata/narayana/Lakshmi/Data/M14/CW74/M14_B3_CW74_M8.wav, number
./home/gdata/narayana/Lakshmi/Data/M14/CW74/M14_B3_CW74_M6.wav, number
./home/gdata/narayana/Lakshmi/Data/M14/CW74/M14_B1_CW74_M5.wav, number
./home/gdata/narayana/Lakshmi/Data/M14/CW74/M14_B2_CW74_M8.wav, number
./home/gdata/narayana/Lakshmi/Data/M14/CW74/M14_B3_CW74_M5.wav, number
./home/gdata/narayana/Lakshmi/Data/M14/CW74/M14_B3_CW74_M4.wav, number
./home/gdata/narayana/Lakshmi/Data/M14/CW74/M14_B1_CW74_M7.wav, number
./home/gdata/narayana/Lakshmi/Data/M14/CW74/M14_B2_CW74_M7.wav, number
./home/gdata/narayana/Lakshmi/Data/M14/CW74/M14_B1_CW74_M4.wav, number
./home/gdata/narayana/Lakshmi/Data/M14/CW74/M14_B1_CW74_M2.wav, number
./home/gdata/narayana/Lakshmi/Data/M14/CW74/M14_B3_CW74_M7.wav, number
./home/gdata/narayana/Lakshmi/Data/M14/CW74/M14_B3_CW74_M3.wav, number
./home/gdata/narayana/Lakshmi/Data/M14/CW74/M14_B1_CW74_M6.wav, number
./home/gdata/narayana/Lakshmi/Data/M14/CW74/M14_B2_CW74_M2.wav, number
./home/gdata/narayana/Lakshmi/Data/M14/CW25/M14_B3_CW25_M6.wav, from
./home/gdata/narayana/Lakshmi/Data/M14/CW25/M14_B3_CW25_M8.wav, from
./home/gdata/narayana/Lakshmi/Data/M14/CW25/M14_B3_CW25_M2.wav, from
./home/gdata/narayana/Lakshmi/Data/M14/CW25/M14_B2_CW25_M6.wav, from
./home/gdata/narayana/Lakshmi/Data/M14/CW25/M14_B3_CW25_M7.wav, from
./home/gdata/narayana/Lakshmi/Data/M14/CW25/M14_B1_CW25_M2.wav, from
./home/gdata/narayana/Lakshmi/Data/M14/CW25/M14_B1_CW25_M6.wav, from
./home/gdata/narayana/Lakshmi/Data/M14/CW25/M14_B3_CW25_M3.wav, from
./home/gdata/narayana/Lakshmi/Data/M14/CW25/M14_B3_CW25_M5.wav, from
./home/gdata/narayana/Lakshmi/Data/M14/CW25/M14_B2_CW25_M5.wav, from
./home/gdata/narayana/Lakshmi/Data/M14/CW25/M14_B1_CW25_M8.wav, from
./home/gdata/narayana/Lakshmi/Data/M14/CW25/M14_B1_CW25_M4.wav, from
./home/gdata/narayana/Lakshmi/Data/M14/CW25/M14_B2_CW25_M3.wav, from
./home/gdata/narayana/Lakshmi/Data/M14/CW25/M14_B2_CW25_M7.wav, from
./home/gdata/narayana/Lakshmi/Data/M14/CW73/M14_B3_CW73_M4.wav, see
./home/gdata/narayana/Lakshmi/Data/M14/CW73/M14_B2_CW73_M2.wav, see
./home/gdata/narayana/Lakshmi/Data/M14/CW73/M14_B3_CW73_M2.wav, see
./home/gdata/narayana/Lakshmi/Data/M14/CW73/M14_B3_CW73_M8.wav, see
./home/gdata/narayana/Lakshmi/Data/M14/CW73/M14_B1_CW73_M8.wav, see
./home/gdata/narayana/Lakshmi/Data/M14/CW73/M14_B3_CW73_M7.wav, see
./home/gdata/narayana/Lakshmi/Data/M14/CW73/M14_B2_CW73_M3.wav, see
./home/gdata/narayana/Lakshmi/Data/M14/CW73/M14_B1_CW73_M2.wav, see
./home/gdata/narayana/Lakshmi/Data/M14/CW73/M14_B2_CW73_M7.wav, see
./home/gdata/narayana/Lakshmi/Data/M14/CW73/M14_B1_CW73_M5.wav, see
./home/gdata/narayana/Lakshmi/Data/M14/CW73/M14_B3_CW73_M5.wav, see
./home/gdata/narayana/Lakshmi/Data/M14/CW73/M14_B1_CW73_M3.wav, see
./home/gdata/narayana/Lakshmi/Data/M14/CW73/M14_B1_CW73_M6.wav, see
./home/gdata/narayana/Lakshmi/Data/M14/CW73/M14_B2_CW73_M5.wav, see
./home/gdata/narayana/Lakshmi/Data/M14/B1_UW13/M14_B1_UW13_M8.wav, hypothesis
./home/gdata/narayana/Lakshmi/Data/M14/B1_UW13/M14_B1_UW13_M3.wav, hypothesis
./home/gdata/narayana/Lakshmi/Data/M14/B1_UW13/M14_B1_UW13_M2.wav, hypothesis
./home/gdata/narayana/Lakshmi/Data/M14/B1_UW13/M14_B1_UW13_M5.wav, hypothesis
./home/gdata/narayana/Lakshmi/Data/M14/B1_UW13/M14_B1_UW13_M6.wav, hypothesis
./home/gdata/narayana/Lakshmi/Data/M14/B1_UW13/M14_B1_UW13_M7.wav, hypothesis
./home/gdata/narayana/Lakshmi/Data/M14/B3_UW26/M14_B3_UW26_M2.wav, resound
./home/gdata/narayana/Lakshmi/Data/M14/B3_UW26/M14_B3_UW26_M5.wav, resound
./home/gdata/narayana/Lakshmi/Data/M14/B3_UW26/M14_B3_UW26_M4.wav, resound
./home/gdata/narayana/Lakshmi/Data/M14/B3_UW26/M14_B3_UW26_M3.wav, resound
./home/gdata/narayana/Lakshmi/Data/M14/B3_UW26/M14_B3_UW26_M7.wav, resound
./home/gdata/narayana/Lakshmi/Data/M14/B2_UW49/M14_B2_UW49_M8.wav, betroth
./home/gdata/narayana/Lakshmi/Data/M14/B2_UW49/M14_B2_UW49_M5.wav, betroth
./home/gdata/narayana/Lakshmi/Data/M14/B2_UW49/M14_B2_UW49_M2.wav, betroth
./home/gdata/narayana/Lakshmi/Data/M14/B2_UW49/M14_B2_UW49_M3.wav, betroth
./home/gdata/narayana/Lakshmi/Data/M14/B1_UW42/M14_B1_UW42_M7.wav, inquirers
./home/gdata/narayana/Lakshmi/Data/M14/B1_UW42/M14_B1_UW42_M4.wav, inquirers
./home/gdata/narayana/Lakshmi/Data/M14/B1_UW42/M14_B1_UW42_M2.wav, inquirers
./home/gdata/narayana/Lakshmi/Data/M14/B1_UW42/M14_B1_UW42_M6.wav, inquirers
./home/gdata/narayana/Lakshmi/Data/M14/B1_UW42/M14_B1_UW42_M5.wav, inquirers
./home/gdata/narayana/Lakshmi/Data/M14/B3_UW67/M14_B3_UW67_M6.wav, dodgers
./home/gdata/narayana/Lakshmi/Data/M14/B3_UW67/M14_B3_UW67_M4.wav, dodgers
./home/gdata/narayana/Lakshmi/Data/M14/B3_UW67/M14_B3_UW67_M7.wav, dodgers
./home/gdata/narayana/Lakshmi/Data/M14/B3_UW67/M14_B3_UW67_M3.wav, dodgers
./home/gdata/narayana/Lakshmi/Data/M14/B3_UW67/M14_B3_UW67_M2.wav, dodgers
./home/gdata/narayana/Lakshmi/Data/M14/B3_UW67/M14_B3_UW67_M5.wav, dodgers
./home/gdata/narayana/Lakshmi/Data/M14/B3_UW67/M14_B3_UW67_M8.wav, dodgers
./home/gdata/narayana/Lakshmi/Data/M14/B3_UW74/M14_B3_UW74_M6.wav, Judith
./home/gdata/narayana/Lakshmi/Data/M14/B3_UW74/M14_B3_UW74_M7.wav, Judith
./home/gdata/narayana/Lakshmi/Data/M14/B3_UW74/M14_B3_UW74_M8.wav, Judith
./home/gdata/narayana/Lakshmi/Data/M14/B3_UW74/M14_B3_UW74_M5.wav, Judith
./home/gdata/narayana/Lakshmi/Data/M14/B3_UW74/M14_B3_UW74_M3.wav, Judith
./home/gdata/narayana/Lakshmi/Data/M14/B3_UW76/M14_B3_UW76_M3.wav, moustache
./home/gdata/narayana/Lakshmi/Data/M14/B3_UW76/M14_B3_UW76_M2.wav, moustache
./home/gdata/narayana/Lakshmi/Data/M14/B3_UW76/M14_B3_UW76_M4.wav, moustache
./home/gdata/narayana/Lakshmi/Data/M14/B3_UW76/M14_B3_UW76_M5.wav, moustache
./home/gdata/narayana/Lakshmi/Data/M14/B3_UW76/M14_B3_UW76_M6.wav, moustache
./home/gdata/narayana/Lakshmi/Data/M14/B3_UW76/M14_B3_UW76_M7.wav, moustache
./home/gdata/narayana/Lakshmi/Data/M14/CW91/M14_B1_CW91_M4.wav, down
./home/gdata/narayana/Lakshmi/Data/M14/CW91/M14_B1_CW91_M2.wav, down
./home/gdata/narayana/Lakshmi/Data/M14/CW91/M14_B2_CW91_M2.wav, down
./home/gdata/narayana/Lakshmi/Data/M14/CW91/M14_B3_CW91_M8.wav, down
./home/gdata/narayana/Lakshmi/Data/M14/CW91/M14_B3_CW91_M4.wav, down
./home/gdata/narayana/Lakshmi/Data/M14/CW91/M14_B2_CW91_M7.wav, down
./home/gdata/narayana/Lakshmi/Data/M14/CW91/M14_B2_CW91_M6.wav, down
./home/gdata/narayana/Lakshmi/Data/M14/CW91/M14_B2_CW91_M3.wav, down
./home/gdata/narayana/Lakshmi/Data/M14/CW91/M14_B3_CW91_M7.wav, down
./home/gdata/narayana/Lakshmi/Data/M14/CW91/M14_B3_CW91_M3.wav, down
./home/gdata/narayana/Lakshmi/Data/M14/CW91/M14_B1_CW91_M7.wav, down
./home/gdata/narayana/Lakshmi/Data/M14/CW91/M14_B1_CW91_M5.wav, down
./home/gdata/narayana/Lakshmi/Data/M14/CW91/M14_B3_CW91_M6.wav, down
./home/gdata/narayana/Lakshmi/Data/M14/CW91/M14_B2_CW91_M4.wav, down
./home/gdata/narayana/Lakshmi/Data/M14/CW91/M14_B3_CW91_M2.wav, down
./home/gdata/narayana/Lakshmi/Data/M14/CW91/M14_B1_CW91_M3.wav, down
./home/gdata/narayana/Lakshmi/Data/M14/B3_UW25/M14_B3_UW25_M2.wav, rendezvous
./home/gdata/narayana/Lakshmi/Data/M14/B3_UW25/M14_B3_UW25_M4.wav, rendezvous
./home/gdata/narayana/Lakshmi/Data/M14/B3_UW25/M14_B3_UW25_M5.wav, rendezvous
./home/gdata/narayana/Lakshmi/Data/M14/B3_UW25/M14_B3_UW25_M3.wav, rendezvous
./home/gdata/narayana/Lakshmi/Data/M14/B3_UW25/M14_B3_UW25_M6.wav, rendezvous
./home/gdata/narayana/Lakshmi/Data/M14/B3_UW25/M14_B3_UW25_M7.wav, rendezvous
./home/gdata/narayana/Lakshmi/Data/M14/B1_UW68/M14_B1_UW68_M4.wav, dissatisfaction
./home/gdata/narayana/Lakshmi/Data/M14/B1_UW68/M14_B1_UW68_M5.wav, dissatisfaction
./home/gdata/narayana/Lakshmi/Data/M14/B1_UW68/M14_B1_UW68_M6.wav, dissatisfaction
./home/gdata/narayana/Lakshmi/Data/M14/B1_UW68/M14_B1_UW68_M3.wav, dissatisfaction
./home/gdata/narayana/Lakshmi/Data/M14/B1_UW68/M14_B1_UW68_M7.wav, dissatisfaction
./home/gdata/narayana/Lakshmi/Data/M14/B1_UW68/M14_B1_UW68_M2.wav, dissatisfaction
./home/gdata/narayana/Lakshmi/Data/M14/B2_UW25/M14_B2_UW25_M2.wav, aloof
./home/gdata/narayana/Lakshmi/Data/M14/B2_UW25/M14_B2_UW25_M5.wav, aloof
./home/gdata/narayana/Lakshmi/Data/M14/B2_UW25/M14_B2_UW25_M4.wav, aloof
./home/gdata/narayana/Lakshmi/Data/M14/B2_UW25/M14_B2_UW25_M8.wav, aloof
./home/gdata/narayana/Lakshmi/Data/M14/CW54/M14_B1_CW54_M8.wav, out
./home/gdata/narayana/Lakshmi/Data/M14/CW54/M14_B3_CW54_M2.wav, out
./home/gdata/narayana/Lakshmi/Data/M14/CW54/M14_B1_CW54_M2.wav, out
./home/gdata/narayana/Lakshmi/Data/M14/CW54/M14_B2_CW54_M4.wav, out
./home/gdata/narayana/Lakshmi/Data/M14/CW54/M14_B2_CW54_M8.wav, out
./home/gdata/narayana/Lakshmi/Data/M14/CW54/M14_B2_CW54_M5.wav, out
./home/gdata/narayana/Lakshmi/Data/M14/CW54/M14_B1_CW54_M7.wav, out
./home/gdata/narayana/Lakshmi/Data/M14/CW54/M14_B3_CW54_M6.wav, out
./home/gdata/narayana/Lakshmi/Data/M14/CW54/M14_B2_CW54_M3.wav, out
./home/gdata/narayana/Lakshmi/Data/M14/CW54/M14_B3_CW54_M3.wav, out
./home/gdata/narayana/Lakshmi/Data/M14/CW54/M14_B3_CW54_M7.wav, out
./home/gdata/narayana/Lakshmi/Data/M14/CW54/M14_B3_CW54_M8.wav, out
./home/gdata/narayana/Lakshmi/Data/M14/CW54/M14_B3_CW54_M4.wav, out
./home/gdata/narayana/Lakshmi/Data/M14/CW54/M14_B2_CW54_M7.wav, out
./home/gdata/narayana/Lakshmi/Data/M14/CW54/M14_B3_CW54_M5.wav, out
./home/gdata/narayana/Lakshmi/Data/M14/CW54/M14_B1_CW54_M6.wav, out
./home/gdata/narayana/Lakshmi/Data/M14/CW54/M14_B1_CW54_M3.wav, out
./home/gdata/narayana/Lakshmi/Data/M14/CW54/M14_B1_CW54_M4.wav, out
./home/gdata/narayana/Lakshmi/Data/M14/CW54/M14_B2_CW54_M6.wav, out
./home/gdata/narayana/Lakshmi/Data/M14/LQ/M14_B2_LQ_M4.wav, Quebec
./home/gdata/narayana/Lakshmi/Data/M14/LQ/M14_B2_LQ_M3.wav, Quebec
./home/gdata/narayana/Lakshmi/Data/M14/LQ/M14_B1_LQ_M6.wav, Quebec
./home/gdata/narayana/Lakshmi/Data/M14/LQ/M14_B3_LQ_M4.wav, Quebec
./home/gdata/narayana/Lakshmi/Data/M14/LQ/M14_B3_LQ_M8.wav, Quebec
./home/gdata/narayana/Lakshmi/Data/M14/LQ/M14_B2_LQ_M2.wav, Quebec
./home/gdata/narayana/Lakshmi/Data/M14/LQ/M14_B3_LQ_M2.wav, Quebec
./home/gdata/narayana/Lakshmi/Data/M14/LQ/M14_B3_LQ_M6.wav, Quebec
./home/gdata/narayana/Lakshmi/Data/M14/LQ/M14_B1_LQ_M7.wav, Quebec
./home/gdata/narayana/Lakshmi/Data/M14/LQ/M14_B2_LQ_M8.wav, Quebec
./home/gdata/narayana/Lakshmi/Data/M14/LQ/M14_B2_LQ_M5.wav, Quebec
./home/gdata/narayana/Lakshmi/Data/M14/LQ/M14_B2_LQ_M7.wav, Quebec
./home/gdata/narayana/Lakshmi/Data/M14/LQ/M14_B3_LQ_M5.wav, Quebec
./home/gdata/narayana/Lakshmi/Data/M14/B1_UW34/M14_B1_UW34_M3.wav, epithet
./home/gdata/narayana/Lakshmi/Data/M14/B1_UW34/M14_B1_UW34_M4.wav, epithet
./home/gdata/narayana/Lakshmi/Data/M14/B1_UW34/M14_B1_UW34_M8.wav, epithet
./home/gdata/narayana/Lakshmi/Data/M14/B1_UW34/M14_B1_UW34_M5.wav, epithet
./home/gdata/narayana/Lakshmi/Data/M14/B1_UW34/M14_B1_UW34_M7.wav, epithet
./home/gdata/narayana/Lakshmi/Data/M14/B3_UW17/M14_B3_UW17_M8.wav, Nathaniel
./home/gdata/narayana/Lakshmi/Data/M14/B3_UW17/M14_B3_UW17_M4.wav, Nathaniel
./home/gdata/narayana/Lakshmi/Data/M14/B3_UW17/M14_B3_UW17_M3.wav, Nathaniel
./home/gdata/narayana/Lakshmi/Data/M14/B3_UW17/M14_B3_UW17_M6.wav, Nathaniel
./home/gdata/narayana/Lakshmi/Data/M14/B3_UW17/M14_B3_UW17_M5.wav, Nathaniel
./home/gdata/narayana/Lakshmi/Data/M14/B3_UW17/M14_B3_UW17_M2.wav, Nathaniel
./home/gdata/narayana/Lakshmi/Data/M14/B1_UW74/M14_B1_UW74_M6.wav, hallelujah
./home/gdata/narayana/Lakshmi/Data/M14/B1_UW74/M14_B1_UW74_M5.wav, hallelujah
./home/gdata/narayana/Lakshmi/Data/M14/B1_UW74/M14_B1_UW74_M7.wav, hallelujah
./home/gdata/narayana/Lakshmi/Data/M14/B1_UW74/M14_B1_UW74_M4.wav, hallelujah
./home/gdata/narayana/Lakshmi/Data/M14/B3_UW62/M14_B3_UW62_M8.wav, choking
./home/gdata/narayana/Lakshmi/Data/M14/B3_UW62/M14_B3_UW62_M4.wav, choking
./home/gdata/narayana/Lakshmi/Data/M14/B3_UW62/M14_B3_UW62_M2.wav, choking
./home/gdata/narayana/Lakshmi/Data/M14/B3_UW62/M14_B3_UW62_M3.wav, choking
./home/gdata/narayana/Lakshmi/Data/M14/B3_UW62/M14_B3_UW62_M5.wav, choking
./home/gdata/narayana/Lakshmi/Data/M14/B3_UW62/M14_B3_UW62_M6.wav, choking
./home/gdata/narayana/Lakshmi/Data/M14/B1_UW41/M14_B1_UW41_M6.wav, inalienable
./home/gdata/narayana/Lakshmi/Data/M14/B1_UW41/M14_B1_UW41_M3.wav, inalienable
./home/gdata/narayana/Lakshmi/Data/M14/B1_UW41/M14_B1_UW41_M7.wav, inalienable
./home/gdata/narayana/Lakshmi/Data/M14/B1_UW41/M14_B1_UW41_M2.wav, inalienable
./home/gdata/narayana/Lakshmi/Data/M14/B1_UW41/M14_B1_UW41_M4.wav, inalienable
./home/gdata/narayana/Lakshmi/Data/M14/B1_UW84/M14_B1_UW84_M2.wav, window
./home/gdata/narayana/Lakshmi/Data/M14/B1_UW84/M14_B1_UW84_M7.wav, window
./home/gdata/narayana/Lakshmi/Data/M14/B1_UW84/M14_B1_UW84_M3.wav, window
./home/gdata/narayana/Lakshmi/Data/M14/B2_UW99/M14_B2_UW99_M2.wav, finger
./home/gdata/narayana/Lakshmi/Data/M14/B2_UW99/M14_B2_UW99_M6.wav, finger
./home/gdata/narayana/Lakshmi/Data/M14/B2_UW99/M14_B2_UW99_M7.wav, finger
./home/gdata/narayana/Lakshmi/Data/M14/B2_UW99/M14_B2_UW99_M3.wav, finger
./home/gdata/narayana/Lakshmi/Data/M14/B2_UW99/M14_B2_UW99_M8.wav, finger
./home/gdata/narayana/Lakshmi/Data/M14/B2_UW99/M14_B2_UW99_M4.wav, finger
./home/gdata/narayana/Lakshmi/Data/M14/CW34/M14_B3_CW34_M8.wav, were
./home/gdata/narayana/Lakshmi/Data/M14/CW34/M14_B2_CW34_M4.wav, were
./home/gdata/narayana/Lakshmi/Data/M14/CW34/M14_B2_CW34_M6.wav, were
./home/gdata/narayana/Lakshmi/Data/M14/CW34/M14_B2_CW34_M3.wav, were
./home/gdata/narayana/Lakshmi/Data/M14/CW34/M14_B2_CW34_M5.wav, were
./home/gdata/narayana/Lakshmi/Data/M14/CW34/M14_B1_CW34_M4.wav, were
./home/gdata/narayana/Lakshmi/Data/M14/CW34/M14_B3_CW34_M5.wav, were
./home/gdata/narayana/Lakshmi/Data/M14/CW34/M14_B1_CW34_M3.wav, were
./home/gdata/narayana/Lakshmi/Data/M14/CW34/M14_B3_CW34_M6.wav, were
./home/gdata/narayana/Lakshmi/Data/M14/CW34/M14_B1_CW34_M6.wav, were
./home/gdata/narayana/Lakshmi/Data/M14/CW34/M14_B1_CW34_M2.wav, were
./home/gdata/narayana/Lakshmi/Data/M14/CW34/M14_B1_CW34_M8.wav, were
./home/gdata/narayana/Lakshmi/Data/M14/CW34/M14_B1_CW34_M5.wav, were
./home/gdata/narayana/Lakshmi/Data/M14/CW34/M14_B3_CW34_M3.wav, were
./home/gdata/narayana/Lakshmi/Data/M14/CW34/M14_B1_CW34_M7.wav, were
./home/gdata/narayana/Lakshmi/Data/M14/CW34/M14_B2_CW34_M2.wav, were
./home/gdata/narayana/Lakshmi/Data/M14/CW34/M14_B3_CW34_M4.wav, were
./home/gdata/narayana/Lakshmi/Data/M14/B2_UW74/M14_B2_UW74_M8.wav, deluge
./home/gdata/narayana/Lakshmi/Data/M14/B2_UW74/M14_B2_UW74_M6.wav, deluge
./home/gdata/narayana/Lakshmi/Data/M14/B2_UW74/M14_B2_UW74_M5.wav, deluge
./home/gdata/narayana/Lakshmi/Data/M14/B2_UW74/M14_B2_UW74_M7.wav, deluge
./home/gdata/narayana/Lakshmi/Data/M14/LE/M14_B1_LE_M2.wav, Echo
./home/gdata/narayana/Lakshmi/Data/M14/LE/M14_B1_LE_M4.wav, Echo
./home/gdata/narayana/Lakshmi/Data/M14/LE/M14_B3_LE_M5.wav, Echo
./home/gdata/narayana/Lakshmi/Data/M14/LE/M14_B3_LE_M6.wav, Echo
./home/gdata/narayana/Lakshmi/Data/M14/LE/M14_B3_LE_M3.wav, Echo
./home/gdata/narayana/Lakshmi/Data/M14/LE/M14_B2_LE_M5.wav, Echo
./home/gdata/narayana/Lakshmi/Data/M14/LE/M14_B1_LE_M8.wav, Echo
./home/gdata/narayana/Lakshmi/Data/M14/LE/M14_B2_LE_M4.wav, Echo
./home/gdata/narayana/Lakshmi/Data/M14/LE/M14_B2_LE_M7.wav, Echo
./home/gdata/narayana/Lakshmi/Data/M14/LE/M14_B2_LE_M8.wav, Echo
./home/gdata/narayana/Lakshmi/Data/M14/LE/M14_B3_LE_M4.wav, Echo
./home/gdata/narayana/Lakshmi/Data/M14/LE/M14_B1_LE_M3.wav, Echo
./home/gdata/narayana/Lakshmi/Data/M14/LE/M14_B2_LE_M2.wav, Echo
./home/gdata/narayana/Lakshmi/Data/M14/LE/M14_B2_LE_M6.wav, Echo
./home/gdata/narayana/Lakshmi/Data/M14/LE/M14_B1_LE_M6.wav, Echo
./home/gdata/narayana/Lakshmi/Data/M14/LE/M14_B3_LE_M8.wav, Echo
./home/gdata/narayana/Lakshmi/Data/M14/B3_UW37/M14_B3_UW37_M5.wav, toil
./home/gdata/narayana/Lakshmi/Data/M14/B3_UW37/M14_B3_UW37_M6.wav, toil
./home/gdata/narayana/Lakshmi/Data/M14/B3_UW37/M14_B3_UW37_M2.wav, toil
./home/gdata/narayana/Lakshmi/Data/M14/B3_UW37/M14_B3_UW37_M8.wav, toil
./home/gdata/narayana/Lakshmi/Data/M14/B3_UW37/M14_B3_UW37_M4.wav, toil
./home/gdata/narayana/Lakshmi/Data/M14/B1_UW8/M14_B1_UW8_M3.wav, bushels
./home/gdata/narayana/Lakshmi/Data/M14/B1_UW8/M14_B1_UW8_M5.wav, bushels
